0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
50.5084,50.7217,50.2700,29.2319,23.2429,50.6242,50.5828,25.3219,23.5255,-81.3609,60.5616,37.1753,-2.4600,84.2000,84.7000,84.0825,84.4700,82.6119,19039847,0.0000,1.0000
83.4563,83.8950,83.9267,49.8224,32.4133,83.8225,82.8229,30.7052,76.3788,-12.6374,39.6391,24.0403,-0.1700,85.3100,85.5346,85.0300,85.4000,83.9441,9737412,0.0000,1.0000
85.6434,86.0717,85.7848,84.5648,29.2164,86.0567,85.6087,31.4603,48.5724,-75.2679,67.9823,34.5844,0.0500,101.3700,101.5900,100.6700,101.0500,100.2181,23490894,0.0000,1.0000
101.2858,101.8087,101.7610,85.7390,49.5236,102.0171,101.5347,16.7934,61.3816,-70.9957,21.0016,56.5409,2.0902,25.7800,25.8000,25.5000,25.7000,21.5122,56818400,0.0000,1.0000
25.4537,25.3433,25.5029,101.9713,84.3556,25.3609,25.2581,29.3266,62.4894,-9.0090,25.1052,29.2978,1.4000,62.1800,63.0000,61.5000,62.2300,20.3599,18188200,0.0000,1.0000
62.2033,62.1100,62.0895,25.5898,85.4301,61.9800,62.1682,108.8055,51.6820,-38.5366,27.9165,65.0186,-1.3300,27.6900,27.9900,27.6700,27.8900,20.8591,67094100,0.0000,1.0000
27.3342,27.2515,27.3657,62.2380,101.7229,27.2341,27.1845,106.0536,83.3232,-9.5238,21.5923,29.5590,0.6300,93.1200,94.0600,92.5800,94.0600,92.4565,26348999,0.0000,1.0000
91.8445,91.6958,92.2421,27.5214,25.8005,91.7950,91.5750,30.1542,85.2772,-0.0000,47.6114,25.5929,3.3200,63.5100,65.0000,63.0000,64.3400,21.0502,21859100,0.0000,1.0000
62.7411,62.9933,63.3267,93.0304,62.0600,63.1458,63.1343,22.1001,76.1432,-15.9806,78.3295,36.8751,4.4600,69.9400,71.7800,69.2700,71.7200,23.4647,40390800,0.0000,1.0000
69.4411,69.1033,69.4295,63.8493,27.5967,68.9750,68.1375,32.1237,57.1579,-1.3245,44.3091,30.1491,2.2400,26.1500,26.4700,26.0600,26.2000,17.1997,53900800,0.0000,1.0000
25.9466,26.0033,25.9857,69.7192,93.1944,25.9583,25.4551,29.1289,60.1777,-37.9747,24.8617,38.1789,0.5000,26.2500,26.3900,25.8400,25.8600,16.9765,50391500,0.0000,1.0000
25.7824,25.7517,25.8281,26.0611,64.0776,25.7208,25.3736,51.0612,66.3855,-46.4912,38.6477,69.6515,0.9200,20.2300,20.3100,20.0200,20.2200,15.7799,28650800,0.0000,1.0000
19.8934,19.4742,19.8712,25.9824,70.0092,19.6746,19.6567,83.9686,52.3342,-20.9302,32.1123,37.4477,0.6000,47.7800,48.1200,47.7100,47.9800,43.7170,26565984,0.0000,1.0000
47.0711,46.6900,46.9190,19.9557,26.0574,46.4108,47.1978,86.2501,58.7339,-4.3478,27.2700,26.8017,1.0000,49.0200,50.2400,48.6700,49.2800,46.1254,46740474,0.0000,1.0000
51.0263,51.6717,50.7905,47.1816,26.0474,51.7425,50.7071,101.7420,21.3042,-82.0428,31.3096,35.3800,-5.8600,28.0000,28.1600,27.9300,28.1350,24.4241,55914800,0.0000,1.0000
27.9673,28.0017,27.9590,49.9089,20.2681,27.9742,27.9388,25.0361,52.9955,-28.2609,38.5598,32.5781,-0.2100,18.6500,19.9000,18.6000,19.8700,15.5068,80961500,0.0000,1.0000
19.3511,19.7225,19.3981,27.9626,47.5349,19.7721,19.5954,62.6735,35.5918,-44.7257,15.3526,40.2370,-1.2400,87.5000,87.5000,86.0000,86.3700,14.1289,12027700,0.0000,1.0000
89.1552,89.3433,88.7376,19.0406,49.1637,89.4950,92.4247,27.2282,32.7580,-93.4164,29.4253,31.9072,-4.6200,29.6900,29.8800,29.5000,29.7600,25.2414,39504900,0.0000,1.0000
29.8636,29.9200,29.7157,87.7815,27.9306,29.8742,29.9395,91.6431,36.3177,-59.6542,25.6110,34.6111,-1.1300,103.8000,105.6900,100.8100,101.2500,33.1261,31798800,0.0000,1.0000
107.1304,107.8933,107.0643,29.4648,18.9356,108.4408,110.6753,62.3242,31.9376,-97.1957,46.6393,18.3315,-0.5700,44.8700,45.0400,43.1100,43.7400,14.3105,57788500,0.0000,1.0000
46.0362,45.9750,45.8724,105.4176,87.2155,46.1450,47.8237,68.8613,35.2552,-85.6492,37.1754,32.9279,-2.8400,27.8000,27.9200,27.6300,27.9100,22.7588,24752000,0.0000,1.0000
27.8945,27.9533,27.9181,45.4514,29.4257,27.9650,27.8705,25.9828,50.7270,-59.4203,35.6070,25.3993,-0.2100,30.9000,30.9300,30.6600,30.6900,23.3612,39999500,0.0000,1.0000
30.8616,30.9217,30.9010,27.9252,104.9441,30.9383,30.6893,25.7114,61.5624,-81.0345,47.9690,39.3384,0.0600,28.2700,28.5500,28.1600,28.5200,18.8258,52267000,0.0000,1.0000
28.4576,28.4867,28.4657,30.9284,45.3446,28.5275,28.2919,19.2568,45.8374,-42.6471,38.3068,39.9685,-0.1200,31.6600,31.6900,31.0500,31.2100,26.2971,49455900,0.0000,1.0000
32.0798,32.1700,32.0705,28.4397,27.8281,32.2067,32.1581,46.4659,32.5955,-90.3030,18.8012,31.0472,-0.9900,47.2000,47.6700,46.5500,46.6700,42.5234,29247761,0.0000,1.0000
47.3536,47.3350,47.1733,31.9442,30.8578,47.2683,47.9052,52.3492,41.3771,-93.3333,28.0631,60.8565,-1.6200,74.8300,75.3900,74.0700,75.3100,73.6534,37901927,0.0000,1.0000
74.6444,74.6933,74.8062,47.0030,28.3536,74.7375,74.4670,28.0421,65.5546,-10.9091,32.5048,50.0182,1.1500,66.5300,67.1200,65.6800,66.1300,21.6358,13915800,0.0000,1.0000
66.8346,66.5833,66.7900,75.0049,31.8402,66.7358,67.1993,19.4458,41.8379,-70.5000,34.9175,24.5677,0.4800,45.8300,46.1000,45.6400,45.7600,41.4307,25119508,0.0000,1.0000
46.1983,46.2100,46.1186,66.6477,46.9275,46.1800,46.3311,90.1076,36.3940,-91.7241,18.1180,27.1031,-0.8000,24.9900,25.1000,24.3700,24.4300,20.1701,74033500,0.0000,1.0000
24.7265,24.5583,24.7167,46.0130,74.9998,24.5450,24.8970,29.9117,61.7950,-63.2075,29.3297,29.1924,0.7800,155.5000,155.7500,152.8800,155.1300,12.6885,10761500,0.0000,1.0000
156.2251,156.8033,156.1829,24.8154,66.8647,156.7675,156.0887,107.4621,50.5585,-62.8713,31.4457,28.5209,-3.8800,87.8500,92.7600,87.7300,92.3300,91.1758,35559956,0.0000,1.0000
89.8506,90.4725,89.6179,156.0778,45.9108,90.2942,91.8863,46.1086,31.3373,-36.8200,47.5297,25.3107,-2.7600,31.4800,32.0500,31.0400,31.9300,24.4690,137597400,0.0000,1.0000
32.6236,32.8617,32.4148,88.6647,24.9902,32.9608,32.6695,28.0799,15.7268,-73.3533,25.8150,28.6221,-2.9800,23.8200,23.8600,23.5000,23.8300,18.8507,46902900,0.0000,1.0000
23.8254,23.6583,23.7705,31.7636,154.9313,23.7142,24.1443,30.9972,50.0299,-39.2157,59.2424,38.3959,0.2100,27.7800,28.0010,27.6400,27.8600,18.3901,50249300,0.0000,1.0000
28.0282,28.1633,27.9882,23.8041,88.3640,28.1259,28.1418,28.6193,39.1961,-75.9690,22.8871,67.9316,-0.7800,48.3700,48.8000,48.1300,48.4500,44.1452,23656529,0.0000,1.0000
47.4422,46.8850,47.3990,27.8766,31.4914,46.8800,47.2416,32.2292,64.4723,-8.9744,44.0801,29.2935,1.1700,96.5000,97.2100,96.0400,96.7700,95.5602,25333720,0.0000,1.0000
94.7668,94.3167,94.9062,47.7862,23.7925,94.1992,93.5567,47.5014,69.0724,-8.8889,31.8967,53.8047,4.9200,109.5800,110.8700,108.6300,109.4500,109.4500,31333362,0.0000,1.0000
109.1778,108.2117,108.9576,95.6564,27.7094,108.1450,110.4284,74.6747,53.2962,-24.6612,23.3951,31.7159,-2.3600,51.6500,53.3000,51.4600,52.8200,17.2812,35912700,0.0000,1.0000
51.0962,50.6600,50.7919,109.6652,48.2054,50.6008,51.7928,66.3055,50.9772,-11.6223,19.3162,50.8253,-1.2500,26.9800,27.6300,26.9400,27.2500,20.3805,96509600,0.0000,1.0000
27.0547,27.0683,27.0548,50.7408,96.0093,27.0792,27.0820,46.3654,37.5374,-40.8602,20.4682,35.4622,-0.1000,56.0000,56.3700,55.7200,56.2100,53.3601,37550411,0.0000,1.0000
56.0140,56.2767,56.3181,27.0163,109.7746,56.3608,56.1425,24.3969,66.9114,-68.7898,16.5592,22.1218,-0.1500,85.5000,85.6900,84.4400,85.5000,13.9866,15347000,0.0000,1.0000
102.7046,107.3750,93.9524,56.6142,50.9664,100.9842,94.5523,158.4467,11.6569,-92.0068,48.6731,23.6979,-69.1300,35.5800,35.7300,35.2800,35.6700,31.1777,35501200,0.0000,1.0000
34.8206,34.6567,34.8748,81.4692,27.0206,34.5942,34.7148,90.1675,71.9055,-4.5683,67.8726,21.8362,1.9200,27.1400,27.1900,26.7900,26.9800,22.4160,57712100,0.0000,1.0000
27.1040,27.0983,27.1010,35.1597,56.3845,27.0833,26.9150,33.0058,58.7037,-32.3077,33.1198,19.4758,-0.1200,48.9400,49.7500,46.6900,48.9400,16.0118,39908800,0.0000,1.0000
47.0777,46.0850,47.1024,27.1502,75.4527,45.9283,47.0152,23.8644,60.4031,-20.4724,24.9953,44.8224,3.8100,73.7500,74.8700,73.1200,74.2500,24.2925,31972800,0.0000,1.0000
70.9167,70.0317,70.8010,47.8819,35.3681,69.8083,71.3481,28.3451,69.2641,-9.1852,27.3936,59.8454,3.8100,26.5900,26.6200,26.0100,26.0700,17.2085,84026100,0.0000,1.0000
26.8146,26.7617,26.6290,71.5102,27.0933,26.7367,26.9713,46.6923,28.7090,-88.0597,42.3343,35.5389,-0.3200,53.0100,53.2400,52.2700,52.7500,17.2583,24009800,0.0000,1.0000
53.4107,53.4000,53.3710,26.3355,49.1089,53.4892,54.5729,94.2968,38.3269,-80.1653,60.0384,24.5984,-0.2400,20.1400,20.2300,19.5100,19.8200,15.6786,58232800,0.0000,1.0000
20.2000,20.2300,20.2905,53.1650,72.5696,20.3050,20.0693,109.1745,51.9917,-74.7967,18.8372,32.7022,0.2175,50.3900,51.2600,50.2800,50.4100,16.4927,47718700,0.0000,1.0000
48.4161,47.5817,48.8548,20.3229,26.3593,47.6642,48.6507,50.6804,71.6737,-21.4912,30.7132,46.9348,5.6400,27.4900,27.5500,27.1900,27.3600,18.0601,76856400,0.0000,1.0000
27.0410,27.0333,27.1371,50.1040,53.2199,27.0075,26.9659,27.0274,84.3066,-18.0952,41.6513,54.5199,0.9000,29.2400,29.6500,29.2100,29.4900,22.4478,48017000,0.0000,1.0000
29.6523,29.7575,29.6664,27.3586,20.3340,29.8196,29.7161,56.4786,27.0393,-70.1923,74.5025,24.5016,-0.4300,24.3200,24.5400,24.1300,24.4300,19.7983,50489700,0.0000,1.0000
24.3064,24.3200,24.2205,29.5172,50.9832,24.2783,24.3507,113.8517,44.7966,-38.0952,40.0585,25.1615,-0.4800,26.1600,26.3400,26.0290,26.1200,17.2416,62693900,0.0000,1.0000
26.3553,26.3575,26.3000,24.1216,27.4022,26.3487,26.3003,34.4989,42.9172,-83.6735,16.4099,33.5620,-0.8900,88.2500,90.4400,88.2500,89.6200,29.3211,34637300,0.0000,1.0000
23.6976,23.6367,23.6612,26.2759,29.4427,23.7154,24.0673,27.2366,40.9451,-85.0356,23.4358,66.4650,-2.6000,25.6400,25.9900,25.1400,25.2600,16.5826,60483500,0.0000,1.0000
25.7549,25.9733,25.8967,23.5124,24.0869,26.0450,25.5504,44.8363,52.5981,-90.6977,23.7084,39.5172,0.0000,46.1900,46.9000,45.7050,46.7400,43.1696,30198532,0.0000,1.0000
46.7053,47.0067,46.7433,25.9102,26.1404,46.9375,46.9310,69.0744,41.7836,-61.7375,28.1266,19.0957,-0.5600,39.4700,39.5500,38.9100,39.2700,35.0934,35597200,0.0000,1.0000
38.4442,38.2502,38.4435,46.6209,23.5596,38.1069,38.0340,26.7319,76.2406,-26.3136,20.7827,30.0617,1.6000,101.6500,102.0300,101.0000,101.4200,100.5851,25691811,0.0000,1.0000
101.4514,101.5971,101.5164,38.7672,25.7865,101.4446,101.5398,53.2280,62.6138,-54.9784,33.1336,25.0921,-0.8300,112.6300,113.1700,110.6400,112.1300,111.6408,29068859,0.0000,1.0000
114.1441,114.4833,114.2905,101.8097,46.3963,114.8083,113.3911,20.1410,35.0244,-73.1047,23.8123,30.4325,-2.1500,78.2500,78.9400,77.0600,77.1900,25.2544,19224500,0.0000,1.0000
78.0968,79.2183,78.8214,113.9973,38.9741,78.9792,77.9047,46.8587,61.2906,-96.2000,28.7667,27.8338,1.2500,40.5900,41.2500,40.4000,41.2100,37.0822,31865200,0.0000,1.0000
40.4548,40.4917,40.5186,79.4618,101.5732,40.5592,40.2755,27.0142,58.3080,-2.8777,48.7379,26.3702,0.4500,25.8200,26.1800,25.7400,25.7800,21.1467,73651100,0.0000,1.0000
25.6023,25.5567,25.6014,40.5608,113.4807,25.5542,25.5641,29.7437,62.8524,-45.4545,24.1544,28.3263,0.1600,28.7100,28.7600,28.1300,28.4400,18.7730,72968400,0.0000,1.0000
28.5398,28.6782,28.6627,25.6681,78.8621,28.7389,28.2451,24.3763,56.8794,-71.0784,24.2111,23.6137,1.0900,31.5700,32.2200,31.4900,31.9900,24.4369,169588700,0.0000,1.0000
30.9259,30.9333,30.9729,28.6859,40.5348,30.7733,30.4049,26.6356,71.4028,-10.9005,27.7002,55.6198,0.8200,25.9800,26.4300,25.7100,26.0700,17.1144,89957700,0.0000,1.0000
25.2829,25.2100,25.4043,31.2237,25.6995,25.1558,25.0406,23.4950,72.2488,-17.9104,43.3287,19.5021,2.0400,31.2200,31.4400,31.1300,31.3600,25.1671,52199500,0.0000,1.0000
30.7347,30.7567,30.8819,25.6805,28.6757,30.7767,30.7517,25.9871,86.2394,-6.1069,32.7383,27.0349,0.9700,57.6300,57.7900,57.1800,57.4300,54.8600,20146083,0.0000,1.0000
57.6254,57.5350,57.5681,31.1153,31.2943,57.5492,57.7518,47.1105,49.0686,-64.4068,49.6635,28.2566,-0.3500,24.8200,24.8800,24.1700,24.5300,16.1034,46902700,0.0800,1.0000
36.1374,39.4917,35.2690,57.5679,25.8953,41.2867,34.6724,38.1554,7.0444,-98.5203,20.9817,50.2763,-21.9800,25.5900,25.9400,25.5200,25.8100,20.5296,37749000,0.0000,1.0000
25.4408,25.3217,25.4810,29.4184,31.1791,25.3833,25.2520,102.0063,58.5965,-10.1167,53.7061,29.8124,0.6100,18.1700,18.8800,18.1200,18.8300,14.8007,63775100,0.0000,1.0000
17.7202,17.7083,17.8667,25.5642,57.5599,17.6975,17.4682,114.9869,76.9915,-2.5000,37.6230,44.1686,1.1400,26.7600,27.2000,26.6200,27.1800,22.5822,43823500,0.0000,1.0000
26.5541,26.6033,26.7724,18.1443,25.9571,26.6683,26.6436,79.3541,61.5786,-8.0745,43.5897,22.9137,1.3400,66.8000,67.9500,66.6000,67.9000,22.2149,30079800,0.0000,1.0000
64.5787,64.5367,65.0562,26.9686,25.6583,64.4783,65.1114,40.5172,85.8422,-0.8636,27.0655,48.6775,4.9400,154.7500,155.3800,153.1300,154.9400,25.3460,11825700,0.0000,1.0000
152.1770,151.4500,151.7757,66.0442,18.2264,150.9292,153.2315,25.5798,56.7106,-5.2885,51.6352,40.4287,2.3700,134.1900,134.8800,132.2500,134.3800,21.9826,11740900,0.0000,1.0000
131.9868,132.1467,132.2981,152.1733,27.0951,131.7083,127.5426,28.5561,65.2632,-10.0806,21.9095,35.7379,2.0600,93.9900,94.5700,91.8400,92.8500,91.6893,37135561,0.0000,1.0000
93.9164,93.9617,94.3738,133.5463,66.3208,94.3033,92.5994,30.8686,57.3770,-66.7411,29.7684,23.5951,1.0100,30.7600,30.9600,30.6100,30.8000,26.2969,28822700,0.0000,1.0000
30.6091,30.5451,30.6639,94.8505,153.2160,30.5635,30.3534,24.9298,66.3942,-16.8421,24.6820,42.1331,0.4100,78.9000,79.2000,78.4600,78.8600,77.1253,16613928,0.0000,1.0000
78.2367,78.1533,78.4357,30.8158,133.1878,78.1133,78.2238,30.6478,86.0768,-22.9665,37.3670,26.8306,1.4800,45.3000,46.5900,44.6000,44.8000,14.6573,52610700,0.0000,1.0000
45.5887,45.6233,45.3990,78.9432,94.8115,45.3550,47.4642,57.6405,43.4554,-61.5034,62.7675,36.7028,-1.1000,25.5300,25.7500,25.4799,25.6600,19.0157,44749200,0.0000,1.0000
25.1438,25.0183,25.1443,45.1952,30.8339,24.9592,25.1125,41.5505,70.0126,-7.2000,29.1327,23.6436,0.8700,53.6000,55.7500,53.0000,55.5100,18.1613,43174600,0.0000,1.0000
54.9842,55.5767,55.7667,25.2917,78.9914,56.1500,55.5200,25.2455,45.5192,-50.2400,35.6740,30.4660,1.9700,28.4600,28.6500,28.2700,28.6300,22.9762,42890600,0.0000,1.0000
28.6117,28.6233,28.6433,55.8024,45.2891,28.7167,28.5582,17.6267,44.2777,-52.3438,29.7869,56.7146,-0.0600,31.4500,31.6800,31.1800,31.2700,26.3477,49253200,0.0000,1.0000
30.9594,30.8000,31.0152,28.6129,25.4311,30.7775,30.5967,26.2882,83.5644,-22.4044,23.5364,29.6928,0.8200,25.0800,25.1500,24.9600,25.1100,18.5499,65550500,0.0000,1.0000
25.2918,25.3200,25.3138,31.3006,55.7102,25.3675,25.3086,64.2267,29.3962,-81.9277,44.3383,27.3577,-0.1300,28.9700,29.3200,28.8000,29.2000,24.9308,46464700,0.0000,1.0000
29.3740,29.4808,29.2879,25.2600,28.5591,29.4500,29.6739,150.3792,22.4600,-72.4138,36.1580,34.7157,-0.9850,31.9200,32.3200,31.8700,32.2000,27.1313,62495500,0.0000,1.0000
31.8519,31.8333,31.9905,29.0507,31.3854,31.9383,31.8000,133.0316,58.2415,-35.3846,53.5822,27.6200,0.6500,42.7400,42.7900,41.1600,41.1900,37.5303,84507078,0.0000,1.0000
44.7906,45.3950,44.7605,32.1140,25.2485,45.8683,45.6876,93.9910,22.9367,-99.5185,39.9281,41.6100,-3.5600,36.5900,36.6600,35.8700,36.4100,27.8133,100966700,0.0000,1.0000
36.0472,36.1650,36.5343,43.7565,28.9944,36.3975,34.6814,30.6001,71.5536,-34.6032,34.7515,42.0346,1.7400,57.3800,58.2500,55.3800,55.8800,18.2823,30365400,0.0000,1.0000
58.4328,58.2417,57.9162,37.1781,32.2029,58.2783,59.3948,78.2455,37.5621,-91.1972,70.3653,48.7263,-3.9300,25.0800,25.6000,25.0600,25.5300,16.8521,44592100,0.0000,1.0000
25.3716,25.4232,25.3542,57.2585,43.1612,25.4582,25.3144,45.4009,35.0223,-33.8028,26.1055,33.9555,-0.7200,56.6000,56.7500,56.1400,56.5800,53.7114,26003419,0.0000,1.0000
56.2316,56.4100,56.3924,25.2715,37.0637,56.3717,56.1733,24.9115,75.1091,-45.2229,21.0686,26.8127,0.5200,23.8800,23.9499,23.7100,23.9400,19.4012,48837100,0.0000,1.0000
23.8475,23.8100,23.7667,56.6790,56.9296,23.7575,24.0024,54.9588,40.9566,-28.7356,46.2172,65.2524,-0.1200,34.2600,34.3300,33.3700,33.4900,29.2723,54493700,0.0000,1.0000
34.7247,34.7367,34.6857,23.6929,25.1583,34.7708,34.8843,28.7109,33.9064,-93.3333,44.4288,29.3673,-0.8800,86.6200,86.7500,85.4400,85.5600,13.9964,9032300,0.0000,1.0000
86.2760,86.4967,86.1810,34.5786,56.4773,86.0958,86.7189,30.8441,50.1577,-81.3708,28.5070,24.5869,0.7500,27.7600,27.9900,27.6600,27.9875,22.8220,57680200,0.0000,1.0000
27.3721,27.3900,27.4724,86.1436,23.7474,27.3517,27.2343,25.2873,83.0777,-0.2551,26.1920,47.3677,0.9300,34.9600,35.0900,34.5900,34.5900,30.2337,30816200,0.0000,1.0000
34.9106,34.8833,34.8638,27.7072,34.4738,34.8117,34.9849,29.4318,52.8188,-66.6667,68.8893,41.3492,-0.0900,94.7500,95.9400,93.6900,95.8100,15.6731,12242400,0.0000,1.0000
90.9159,89.8950,91.5819,34.8920,86.3648,90.0042,91.0445,31.6551,85.7755,-1.1424,23.8229,32.4370,9.8800,27.6400,27.7400,27.4300,27.5300,21.8977,50294800,0.0000,1.0000
27.8294,28.0683,27.8990,93.4782,27.7148,28.0458,27.7154,45.6772,51.0159,-91.8367,47.8381,29.7213,-0.4850,24.6200,24.7400,24.2100,24.4400,19.8064,54064600,0.0000,1.0000
24.6783,24.5233,24.5790,27.9210,34.8726,24.5258,24.8604,36.3307,37.6658,-69.3333,33.9183,62.6578,-0.0600,59.9700,60.0200,59.2500,59.8000,57.1239,24532986,0.0000,1.0000
60.0250,60.4017,60.2362,24.5115,94.5622,60.3850,60.0930,58.9208,58.9562,-74.0554,41.8516,33.2804,0.0300,41.8600,42.1500,41.6900,41.8700,37.6760,26917000,0.0000,1.0000
41.8281,41.8500,41.8795,60.3595,27.6819,41.8375,41.4777,25.5812,56.8075,-48.8372,25.3073,33.9388,0.1300,25.8100,25.9800,25.6600,25.8900,21.2369,39789100,0.0000,1.0000
26.0662,26.0500,25.9771,41.9721,24.5855,26.0858,26.2567,56.7036,21.9169,-60.0000,18.2248,44.3451,-0.7900,24.9800,25.0300,24.5700,24.6400,16.1756,66310800,0.0000,1.0000
24.7356,24.5683,24.6881,25.8000,60.1402,24.5742,24.5122,23.7494,54.6814,-39.0000,57.9616,40.4275,0.7800,79.0600,81.6200,78.9400,81.0000,26.5009,24162600,0.0000,1.0000
79.1647,79.6433,79.2152,24.6994,41.9486,79.6075,80.0674,34.8790,48.5911,-27.3187,27.7815,29.8652,-0.8100,24.2000,24.2900,24.0400,24.1500,19.9389,47691800,0.0000,1.0000
24.5354,24.4842,24.4350,78.9870,25.7794,24.5654,24.8780,85.8659,25.8111,-85.8824,22.5166,15.9632,-0.7600,27.8500,27.9410,27.6400,27.7400,20.7470,41539300,0.0000,1.0000
27.5061,27.4033,27.5605,24.2209,24.8627,27.4208,27.5843,27.4292,73.4247,-19.6866,45.3460,48.8366,0.8500,85.3100,86.0500,85.0800,85.5800,84.1211,23534946,0.0000,1.0000
83.8907,83.1100,83.8043,27.7134,78.7250,83.0700,83.0758,34.9621,68.7410,-9.2704,29.9704,38.9958,0.8900,84.8700,86.1200,84.0000,85.7500,14.0275,10330900,0.0000,1.0000
85.6162,85.7883,85.7590,84.4299,24.1922,85.8875,86.1197,89.1575,43.4680,-59.9542,33.4127,24.9010,0.1800,24.9500,25.1100,24.8500,25.0800,16.5551,69051900,0.0000,1.0000
25.0286,25.0467,25.0929,85.6678,27.8255,25.1200,24.8554,28.3102,43.8718,-46.2366,21.7286,40.0694,0.5900,43.0100,43.2100,42.8800,43.0550,39.5086,25748692,0.0000,1.0000
43.5406,43.7183,43.5648,25.0640,84.8840,43.7883,43.3562,24.5098,33.6841,-87.0370,31.2439,28.9165,-1.1400,37.8000,38.4300,37.7900,38.2700,34.1997,30494100,0.0000,1.0000
37.9504,38.0550,37.9752,43.4202,85.6084,38.0733,37.8064,60.4736,44.2329,-21.6216,29.4906,32.3311,-0.4000,27.8950,28.5200,27.5600,28.5200,21.6394,72808200,0.0000,1.0000
27.6104,27.4425,27.6138,37.9363,25.1255,27.4404,27.6181,41.8831,61.4423,-0.0000,19.6068,24.7832,0.6450,27.2900,27.9400,27.2500,27.7600,20.5719,82212400,0.0000,1.0000
53.5744,53.8258,53.6198,27.7233,43.2115,53.8771,53.2274,26.0784,45.0139,-87.3469,51.1170,47.3639,-1.4200,86.3700,86.5000,84.7500,84.8100,13.8737,8522800,0.0000,1.0000
26.6463,26.4500,26.7452,53.5409,37.8341,26.4158,26.8872,24.4144,87.9818,-7.6596,38.2623,32.3021,1.5400,94.3400,94.4900,92.9410,93.3200,92.1534,22175776,0.0000,1.0000
85.5984,85.4550,85.4014,27.0958,27.9042,85.1217,86.3589,79.7020,52.5726,-56.8889,51.7288,22.5716,0.2500,54.0300,54.6900,53.1700,53.3900,17.4677,18614000,0.0000,1.0000
93.3751,93.8050,93.4024,85.4806,53.1407,93.4292,92.5951,24.5385,59.2741,-50.6024,34.6513,61.1863,-0.0600,26.5600,26.7200,26.3100,26.5000,19.7534,69509300,0.0000,1.0000
53.6874,53.5333,53.5662,93.6155,27.2957,53.4225,54.6376,27.3053,51.0235,-69.3878,17.7382,49.9762,-0.3900,66.0500,66.2500,65.0500,65.4700,21.4199,32698000,0.0000,1.0000
26.5751,26.6000,26.5186,53.5465,85.7390,26.5433,26.6149,83.1638,44.7062,-72.5490,21.3465,37.6401,-0.1800,29.5300,29.9400,29.4800,29.7500,25.2329,35859400,0.0000,1.0000
67.3252,67.2833,66.8786,26.4609,93.4148,67.2150,67.6225,85.6444,34.6215,-90.3448,22.5529,31.2912,-5.1700,29.9800,30.0500,29.4200,29.9100,25.3686,45328400,0.0000,1.0000
29.4797,29.5067,29.4767,66.3213,53.7838,29.5117,29.7691,24.8800,49.5864,-19.5876,33.7930,22.7619,0.3000,27.9100,28.0900,27.7400,27.9200,20.8119,70541300,0.0000,1.0000
30.1468,30.2883,30.1567,29.4254,26.4298,30.2350,30.3220,43.9219,46.7608,-71.5116,18.2848,28.1786,-0.9500,51.1300,51.7200,51.0700,51.1600,48.5662,21400392,0.0000,1.0000
27.8558,27.9283,27.9914,30.1519,65.9448,28.0017,27.8894,38.1347,71.6081,-40.7407,22.4393,20.6449,0.5800,40.6000,40.6800,40.2500,40.2900,36.2543,18068900,0.0000,1.0000
50.3674,49.9317,50.2281,28.1227,29.4426,49.7558,50.2360,27.2809,62.5628,-15.1967,48.5997,29.9773,-0.1500,26.4900,26.9300,26.2800,26.8300,23.1018,55512100,0.0000,1.0000
40.4770,40.4250,40.5305,50.5590,30.0162,40.4033,40.2621,54.3130,61.2270,-62.5000,25.1925,21.4486,0.2300,23.6300,23.8500,23.4000,23.6200,18.6846,38954500,0.0000,1.0000
26.7363,26.7750,26.6729,40.6854,28.0416,26.7508,26.6880,26.3115,32.4821,-48.1132,24.5325,28.3917,-1.1400,28.9800,29.1000,28.7000,29.0200,22.0188,60311500,0.0000,1.0000
23.5125,23.5367,23.4533,26.5691,50.8483,23.4717,23.8080,85.2610,51.2090,-37.8947,25.8853,56.6779,-0.2100,24.9900,25.2200,24.7400,24.8700,16.3266,83484600,0.0000,1.0000
28.6000,28.5983,28.6448,23.4082,40.7320,28.5842,28.4348,93.9831,70.1002,-8.0000,14.3487,27.5297,0.9200,47.0600,47.7700,46.6200,47.2300,43.6221,28837332,0.0000,1.0000
24.8112,24.7833,24.8343,28.7571,26.5033,24.7783,24.5733,53.2299,54.9339,-35.3535,27.6771,20.8507,0.7400,30.4900,30.8300,30.3900,30.7900,23.4373,42373100,0.0000,1.0000
47.2429,47.1567,47.1871,24.8459,23.4038,47.1533,47.0704,26.6516,43.4374,-43.1694,27.1677,25.5444,-0.2200,72.0350,72.0800,68.5900,70.3200,68.4088,48619420,0.0000,1.0000
30.5876,30.6300,30.5500,47.1480,28.7906,30.6433,30.5717,68.0356,42.8144,-30.8333,16.9777,16.6529,-0.4800,25.8700,25.9500,25.3800,25.4000,16.7663,85663800,0.0000,1.0000
71.8539,71.9817,72.2181,30.4719,24.9772,72.1867,71.8832,29.4450,69.2746,-59.7674,38.2060,26.9878,1.7950,25.7000,25.8102,25.3400,25.4300,18.8453,79659500,0.0000,1.0000
25.5270,25.3867,25.4576,72.5632,47.1510,25.3283,25.4255,30.4272,60.4255,-63.2184,48.1196,33.3643,0.4800,54.7000,55.0000,52.8000,52.9500,17.3237,42012600,0.0000,1.0000
